date,open,high,low,adjClose,value,volume,count,yesterday,close
2020-09-08,3740.0,3740.0,3740.0,3740.0,53096032000,14196800,286,1000.0,3740.0
2020-09-20,4150.0,4150.0,4150.0,4150.0,1660000000,400000,16,3740.0,4150.0
2020-09-22,4699.0,4699.0,4699.0,4699.0,1292225000,275000,6,4150.0,4699.0
2020-09-26,5300.0,5300.0,5300.0,5300.0,265000000,50000,1,4699.0,5300.0
2020-10-07,4850.0,4850.0,4850.0,4850.0,6547500000,1350000,56,4699.0,4850.0
2020-10-26,5092.0,5092.0,5092.0,5092.0,8656400000,1700000,66,4850.0,5092.0
2020-10-28,5322.0,5322.0,5322.0,5322.0,9386070792,1763636,73,5092.0,5322.0
2020-11-09,5350.0,5630.0,5350.0,5350.0,8168155300,1526758,31,5322.0,5350.0
2020-11-22,5617.0,5617.0,5617.0,5617.0,12505486588,2226364,45,5350.0,5617.0
2020-12-06,5617.0,5617.0,5617.0,5617.0,5000000635,890155,37,5617.0,5617.0
2020-12-12,5617.0,5617.0,5617.0,5617.0,842550000,150000,3,5617.0,5617.0
2020-12-20,5617.0,5617.0,5617.0,5617.0,40816509051,7266603,206,5617.0,5617.0
2020-12-27,5617.0,5617.0,5617.0,5617.0,6459550000,1150000,23,5617.0,5617.0
2020-12-28,5880.0,5880.0,5880.0,5880.0,1764000000,300000,6,5617.0,5880.0
2021-01-02,6170.0,6170.0,6170.0,6170.0,7070807660,1145998,41,5880.0,6170.0
2021-01-10,6445.0,6445.0,6445.0,6445.0,3093600000,480000,24,6139.0,6445.0
2021-01-16,6445.0,6445.0,6445.0,6445.0,7924855785,1229613,47,6445.0,6445.0
2021-01-19,6767.0,6767.0,6767.0,6767.0,5075250000,750000,31,6445.0,6767.0
2021-01-27,7105.0,7105.0,7105.0,7105.0,6868957690,966778,20,6767.0,7105.0
2021-01-31,7460.0,7460.0,7460.0,7460.0,12045512800,1614680,33,7105.0,7460.0
2021-02-20,7833.0,7833.0,7833.0,7833.0,5751771900,734300,17,7460.0,7833.0
2021-02-22,7833.0,7833.0,7833.0,7833.0,391650000,50000,1,7833.0,7833.0
2021-03-02,7833.0,7833.0,7833.0,7833.0,5013120000,640000,26,7833.0,7833.0
2021-03-09,7833.0,7833.0,7833.0,7833.0,97285860,12420,1,7833.0,7833.0
2021-03-10,7833.0,7833.0,7833.0,7833.0,5075784,648,1,7833.0,7833.0
2021-03-14,8224.0,8224.0,8224.0,8224.0,5794893568,704632,19,7833.0,8224.0
2021-03-16,8635.0,8635.0,8635.0,8635.0,5468545500,633300,21,8224.0,8635.0
2021-03-28,8635.0,8635.0,8635.0,8635.0,5440050000,630000,13,8635.0,8635.0
2021-04-03,8635.0,8635.0,8635.0,8635.0,431750000,50000,1,8635.0,8635.0
2021-05-15,9030.0,9030.0,9030.0,9030.0,5884905180,651706,16,8635.0,9030.0
2021-05-18,9030.0,9030.0,9030.0,9030.0,270900000,30000,1,9030.0,9030.0
2021-05-29,9050.0,9050.0,9050.0,9050.0,463314750,51195,2,9030.0,9050.0
2021-05-30,9350.0,9350.0,9350.0,9350.0,9350000000,1000000,20,9050.0,9350.0
2021-06-16,9300.0,9300.0,9300.0,9300.0,1395000000,150000,3,9350.0,9300.0
2021-07-07,9290.0,9290.0,9290.0,9290.0,5109500,550,1,9300.0,9290.0
2021-08-01,7120.0,7120.0,7120.0,7120.0,712000000,100000,2,6804.0,7120.0
2021-08-04,7400.0,7400.0,7400.0,7400.0,3700000000,500000,11,7120.0,7400.0
2021-09-01,7400.0,7400.0,7400.0,7400.0,740000000,100000,2,7400.0,7400.0
2021-09-05,7400.0,7400.0,7400.0,7400.0,7400000000,1000000,20,7400.0,7400.0
2021-10-10,7400.0,7400.0,7400.0,7400.0,462544400,62506,2,7400.0,7400.0
2021-10-13,7700.0,7700.0,7700.0,7700.0,770000000,100000,2,7400.0,7700.0
2022-02-08,7666.0,7666.0,7666.0,7666.0,15332000000,2000000,40,7666.0,7666.0
2022-02-19,7666.0,7666.0,7666.0,7666.0,15332000000,2000000,40,7666.0,7666.0
2022-06-11,7661.0,7661.0,7661.0,7661.0,1369978325,178825,6,7666.0,7661.0
2023-01-10,7929.0,8044.0,7699.0,7977.0,33803457920,4237771,184,7661.0,7699.0
